log_id,occurred_at,source,incident_category,risk,pii_status,pii_summary,analyzer_reason,redacted_log
LOG-1763523833511-891,2025-11-19T03:43:48.055Z,오브젝트 스토리지,misconfiguration,High,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"cloud_user가 'internal-docs' 버킷 내 'project_plan_v2.pdf' 객체에 만료 기한(expiry=none) 없이 공개 링크(public-read ACL)를 생성했습니다. 내부 문서에 대한 무제한 공개 접근은 의도되지 않은 개인정보 유출(exfiltration) 또는 데이터 노출 위험이 있으며, 설정 오류(misconfiguration)로 분류될 수 있습니다. 특히 만료 기한 미설정과 public-read ACL 조합이 높은 위험도를 유발합니다.","2025-11-19T03:43:48.055Z S3GW[audit] WARN user=cloud_user created_public_link bucket=""internal-docs"" object=""project_plan_v2.pdf"" expiry=none acl=""public-read"""
LOG-1763523837289-587,2025-11-19T03:43:54.042Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:43:54.042Z monitor[agent] INFO healthcheck ok cpu=41.6% mem=27.3% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763523843306-959,2025-11-19T03:44:00.103Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:44:00.103Z monitor[agent] INFO healthcheck ok cpu=16.8% mem=27.0% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763523851176-607,2025-11-19T03:44:06.044Z,웹 애플리케이션,monitoring,Medium,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","SQL 인젝션 시도가 탐지되었으나 WAF에 의해 차단되었습니다. 동일 시간대 유사 인시던트가 반복되어 모니터링 필요성이 확인되지만, 실제 데이터 유출이나 계정 악용 증거는 없습니다. 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 로그에 포함되지 않았습니다.","2025-11-19T03:44:06.044Z WEB_APP[waf] WARN sqli_detected user=guest src_ip=[IP] uri=""/login"" param=""id=' OR '1'='1"" action=blocked"
LOG-1763523855389-463,2025-11-19T03:44:12.051Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T03:44:12.051Z cron[backup] INFO job=nightly_full_backup status=OK duration=97s errors=0 target=""nas01:/backup/db_full"""
LOG-1763523861348-480,2025-11-19T03:44:18.058Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:44:18.058Z WEB_APP[http] INFO login success user=bob src_ip=[IP] method=POST path=""/login"" status=200 resp_time=61ms ua=""Chrome/120"""
LOG-1763523868494-634,2025-11-19T03:44:24.052Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","정상 파일 읽기 작업이며, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았습니다. 시스템 내부 공유 문서 접근으로 판단되며, 결과값이 OK인 정상적인 모니터링 범주에 해당합니다.","2025-11-19T03:44:24.051Z FILESRV[access] INFO user=design01 op=read path=""/dept/shared/manual_v3.pdf"" size=464KB src_ip=[IP] result=OK"
LOG-1763523873332-108,2025-11-19T03:44:30.069Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:44:30.069Z monitor[agent] INFO healthcheck ok cpu=35.5% mem=48.5% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763523879338-378,2025-11-19T03:44:36.053Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:44:36.053Z monitor[agent] INFO healthcheck ok cpu=32.8% mem=40.0% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763523885416-684,2025-11-19T03:44:42.055Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T03:44:42.055Z cron[backup] INFO job=nightly_full_backup status=OK duration=92s errors=0 target=""nas01:/backup/db_full"""
LOG-1763523898900-882,2025-11-19T03:44:54.054Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그는 일반적인 파일 읽기 접근 기록으로, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 전혀 포함되지 않음. 직원(staff01)이 내부 공유 문서(/dept/shared/manual_v3.pdf)를 정상 접근한 사례로, 시스템 운영에 필요한 정상적인 행위이며 유사 인시던트 사례들도 모두 모니터링 범주로 분류된 저위험 패턴임.","2025-11-19T03:44:54.054Z FILESRV[access] INFO user=staff01 op=read path=""/dept/shared/manual_v3.pdf"" size=1666KB src_ip=[IP] result=OK"
LOG-1763523909349-378,2025-11-19T03:45:06.051Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T03:45:06.051Z cron[backup] INFO job=nightly_full_backup status=OK duration=424s errors=0 target=""nas01:/backup/db_full"""
LOG-1763523919775-411,2025-11-19T03:45:12.053Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","정상 로그인 성공 로그이며, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되어 있지 않습니다. 반복된 유사 인시던트 사례에서도 PII 유출 또는 계정 악용 징후가 확인되지 않았습니다. src_ip, ua 등 기본 시스템 정보만 기록되었습니다.","2025-11-19T03:45:12.053Z WEB_APP[http] INFO login success user=carol src_ip=[IP] method=POST path=""/login"" status=200 resp_time=80ms ua=""Chrome/120"""
LOG-1763523921314-79,2025-11-19T03:45:18.048Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:45:18.048Z WEB_APP[http] INFO login success user=alice src_ip=[IP] method=POST path=""/login"" status=200 resp_time=93ms ua=""Chrome/120"""
LOG-1763523927341-632,2025-11-19T03:45:24.049Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:45:24.049Z monitor[agent] INFO healthcheck ok cpu=40.4% mem=41.5% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763523933324-962,2025-11-19T03:45:30.067Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T03:45:30.066Z cron[backup] INFO job=nightly_full_backup status=OK duration=418s errors=0 target=""nas01:/backup/db_full"""
LOG-1763523939317-563,2025-11-19T03:45:36.047Z,웹 애플리케이션,monitoring,Medium,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T03:45:36.047Z WEB_APP[waf] WARN sqli_detected user=tester src_ip=[IP] uri=""/login"" param=""id=' OR '1'='1"" action=blocked"
LOG-1763523947804-270,2025-11-19T03:45:42.061Z,웹 애플리케이션,monitoring,Medium,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","SQL 인젝션 시도 탐지 로그로, 공격자가 로그인 페이지에서 'id=' OR '1'='1'과 같은 악성 파라미터를 전송했으나 WAF에서 차단되었습니다. 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 노출되지 않았으며, 반복 시도는 확인되지 않았습니다. 다만 웹 애플리케이션 공격에 대한 잠재적 위험으로 Medium으로 분류합니다.","2025-11-19T03:45:42.061Z WEB_APP[waf] WARN sqli_detected user=guest src_ip=[IP] uri=""/login"" param=""id=' OR '1'='1"" action=blocked"
LOG-1763523951317-437,2025-11-19T03:45:48.050Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:45:48.050Z monitor[agent] INFO healthcheck ok cpu=45.0% mem=22.1% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763523957335-324,2025-11-19T03:45:54.057Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T03:45:54.057Z cron[backup] INFO job=nightly_full_backup status=OK duration=220s errors=0 target=""nas01:/backup/db_full"""
LOG-1763523963339-165,2025-11-19T03:46:00.102Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T03:46:00.102Z cron[backup] INFO job=nightly_full_backup status=OK duration=386s errors=0 target=""nas01:/backup/db_full"""
LOG-1763523969312-528,2025-11-19T03:46:06.051Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:46:06.051Z FILESRV[access] INFO user=staff01 op=read path=""/dept/shared/manual_v3.pdf"" size=1575KB src_ip=[IP] result=OK"
LOG-1763523975416-274,2025-11-19T03:46:12.053Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T03:46:12.053Z cron[backup] INFO job=nightly_full_backup status=OK duration=110s errors=0 target=""nas01:/backup/db_full"""
LOG-1763523981316-622,2025-11-19T03:46:18.052Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:46:18.052Z WEB_APP[http] INFO login success user=bob src_ip=[IP] method=POST path=""/login"" status=200 resp_time=79ms ua=""Chrome/120"""
LOG-1763523988805-645,2025-11-19T03:46:24.050Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","단순 파일 읽기 접근이며, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았음. 정상 업무 시간 외에 발생했으나, 사내 매뉴얼 파일 접근으로 업무 관련성 존재. 결과값(OK)으로 정상 처리 확인됨.","2025-11-19T03:46:24.050Z FILESRV[access] INFO user=staff01 op=read path=""/dept/shared/manual_v3.pdf"" size=244KB src_ip=[IP] result=OK"
LOG-1763523993327-917,2025-11-19T03:46:30.057Z,메일 게이트웨이,exfiltration,High,PII masked (regex hit),"이메일 2건, 전화번호 1건 탐지됨 (정규식 기준).",민감 PII(이메일/전화/주민번호/카드번호 등)가 포함된 로그로 판단됨.,"2025-11-19T03:46:30.057Z MAILGW[outbound] ALERT user=sales01 rcpt=[EMAIL] attachment=""client_list.csv"" records=2719 sample_name=""김철수"" sample_phone=""[PHONE]"" sample_email=""[EMAIL]"" action=allowed"
LOG-1763524001226-271,2025-11-19T03:46:36.051Z,DB 쿼리 로그,monitoring,High,PII masked (regex hit),"전화번호 1건, 주민등록번호 패턴 1건, 카드번호 패턴 1건 탐지됨 (정규식 기준).","dba_admin 사용자가 customer 테이블의 name, rrn, phone 컬럼에 SELECT 쿼리를 시도했으나 PII_STRICT 정책에 의해 차단되었습니다. [RRN] 및 [PHONE] 민감정보 토큰이 포함된 컬럼이 조회 대상이었으나, 실제 데이터 전송이 아닌 쿼리 차단 단계에서 탐지되었습니다. 유사 인시던트 사례와 달리 민감 PII 토큰이 명시적으로 포함되었으나, 쿼리 실행이 차단되어 유출 가능성은 없습니다.","2025-11-19T03:46:36.051Z ORA_AUDIT[policy] ALERT user=dba_admin action=SELECT on=customer columns=""name,rrn,phone"" where=""name='최다인' AND rrn='978606-[RRN]' AND phone='[PHONE]'"" result=blocked policy=""PII_STRICT"""
LOG-1763524005363-327,2025-11-19T03:46:42.051Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:46:42.051Z monitor[agent] INFO healthcheck ok cpu=38.2% mem=45.0% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763524011343-659,2025-11-19T03:46:48.051Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:46:48.051Z WEB_APP[http] INFO login success user=carol src_ip=[IP] method=POST path=""/login"" status=200 resp_time=120ms ua=""Chrome/120"""
LOG-1763524018999-119,2025-11-19T03:46:54.055Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","정상 로그인 성공 이벤트이며, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 전혀 포함되지 않았습니다. 참고 사례와 유사하게 IP 주소만 탐지되었고, 이는 단일 접근 시도로 판단됩니다. 로그인 성공 자체는 시스템 정상 동작에 해당하며, 반복 실패나 비정상 접근 패턴이 관찰되지 않습니다.","2025-11-19T03:46:54.055Z WEB_APP[http] INFO login success user=bob src_ip=[IP] method=POST path=""/login"" status=200 resp_time=183ms ua=""Chrome/120"""
LOG-1763524023300-530,2025-11-19T03:47:00.102Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:47:00.102Z WEB_APP[http] INFO login success user=bob src_ip=[IP] method=POST path=""/login"" status=200 resp_time=92ms ua=""Chrome/120"""
LOG-1763524030716-308,2025-11-19T03:47:06.062Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그에 로그인 성공 기록이 포함되어 있으나, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 전혀 나타나지 않음. 단순한 로그인 성공 이벤트로 정상 시스템 동작에 해당하며, 참고된 유사 인시던트 사례들과 동일한 패턴임. 비정상 접근이나 반복적 실패, 대량 처리 등의 위험 요소가 확인되지 않음.","2025-11-19T03:47:06.062Z WEB_APP[http] INFO login success user=user123 src_ip=[IP] method=POST path=""/login"" status=200 resp_time=161ms ua=""Chrome/120"""
LOG-1763524041473-988,2025-11-19T03:47:12.051Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T03:47:12.051Z cron[backup] INFO job=nightly_full_backup status=OK duration=757s errors=0 target=""nas01:/backup/db_full"""
LOG-1763524043590-811,2025-11-19T03:47:18.056Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","정상적인 로그인 성공 이벤트이며, 사용자 ID(bob)와 소스 IP([IP])만 포함된 정보성 로그입니다. 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 없고, 반복 실패 또는 비정상 접근 패턴이 관찰되지 않습니다. 유사 인시던트 사례와 동일한 수준으로 단순 모니터링 범주에 해당합니다.","2025-11-19T03:47:18.056Z WEB_APP[http] INFO login success user=bob src_ip=[IP] method=POST path=""/login"" status=200 resp_time=104ms ua=""Chrome/120"""
LOG-1763524047337-167,2025-11-19T03:47:24.052Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T03:47:24.052Z cron[backup] INFO job=nightly_full_backup status=OK duration=224s errors=0 target=""nas01:/backup/db_full"""
LOG-1763524053327-406,2025-11-19T03:47:30.067Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:47:30.067Z monitor[agent] INFO healthcheck ok cpu=14.2% mem=58.0% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763524059301-313,2025-11-19T03:47:36.054Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:47:36.054Z monitor[agent] INFO healthcheck ok cpu=43.9% mem=59.9% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763524071414-359,2025-11-19T03:47:42.052Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:47:42.052Z monitor[agent] INFO healthcheck ok cpu=28.7% mem=33.7% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763524073707-502,2025-11-19T03:47:48.061Z,로그인 게이트웨이,credential_abuse,Medium,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","admin01 계정에 대한 8회의 연속 로그인 실패 시도가 감지되었으나, lockout=false 상태로 차단되지 않았습니다. 이는 계정 탈취 시도(credential_abuse)의 가능성이 있으나, 유출된 민감정보([EMAIL], [PHONE] 등)가 포함되지 않고 단일 IP에서만 발생한 점이 확인되었습니다. 참고 사례와 유사한 모니터링 수준의 행위이나, 실패 횟수가 5회 이상으로 임계치를 초과해 Medium 위험도로 판단합니다.",2025-11-19T03:47:48.061Z LOGIN_GW[auth] WARN too_many_failed_login user=admin01 fail_count=8 src_ip=[IP] lockout=false
LOG-1763524073843-358,2025-11-19T03:44:48.060Z,로그인 게이트웨이,credential_abuse,Medium,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","admin01 계정에 대한 8회의 반복된 로그인 실패 시도가 감지되었으나, 계정이 잠금(lockout)되지 않은 상태입니다. 외부 IP([IP])에서의 비정상 접근 시도로 판단되나, 민감정보(PII) 유출 또는 계정 악용 증거는 확인되지 않았습니다. 유사 인시던트의 빈번한 발생(4건)과 시간 집중성(2분 간격)을 고려할 때 추가 모니터링이 필요합니다.",2025-11-19T03:44:48.060Z LOGIN_GW[auth] WARN too_many_failed_login user=admin01 fail_count=8 src_ip=[IP] lockout=false
LOG-1763524077325-6,2025-11-19T03:47:54.049Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:47:54.049Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=1746KB src_ip=[IP] result=OK"
LOG-1763524083326-634,2025-11-19T03:48:00.107Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:48:00.107Z FILESRV[access] INFO user=staff01 op=read path=""/dept/shared/manual_v3.pdf"" size=1980KB src_ip=[IP] result=OK"
LOG-1763524085418-959,2025-11-19T03:45:00.107Z,웹 애플리케이션,monitoring,Medium,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","SQL 인젝션 시도 패턴(' OR '1'='1)이 탐지되었으나 WAF에 의해 차단되었고, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 노출되지 않았습니다. 단, 로그인 페이지(/login) 대상 공격으로 계정 탈취 시도 가능성이 있으나 실제 유출 증거는 확인되지 않았습니다. 동일 IP에서 유사 시도가 4회 연속 발생했으나 시스템 정상 동작 중인 것으로 판단됩니다.","2025-11-19T03:45:00.107Z WEB_APP[waf] WARN sqli_detected user=guest src_ip=[IP] uri=""/login"" param=""id=' OR '1'='1"" action=blocked"
LOG-1763524091291-913,2025-11-19T03:48:06.059Z,CRM 시스템,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"CRM 시스템에서 2,786건의 고객 데이터(이름, 전화번호([PHONE]), 이메일([EMAIL]))를 CSV 형식으로 대량 수출한 이력이 확인되었습니다. 'recent_signup&vip' 필터 적용으로 특정 고객군을 대상으로 한 선택적 추출이 이루어졌으며, 이는 개인정보 유출(exfiltration) 가능성이 있는 행위입니다. 다만 로그 내에서 실제 민감정보 값이 노출되지 않았고, 정규식 기반 탐지 시스템에서 PII 패턴이 미탐지된 사례가 반복적으로 보고된 점을 고려해 High 대신 Medium으로 판단했습니다.","2025-11-19T03:48:06.059Z CRM[export] INFO user=crm_admin op=export object=customer rows=2786 fields=""name,phone,email"" filter=""recent_signup&vip"" format=csv"
LOG-1763524095465-2,2025-11-19T03:48:12.050Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T03:48:12.050Z cron[backup] INFO job=nightly_full_backup status=OK duration=661s errors=0 target=""nas01:/backup/db_full"""
LOG-1763524101342-183,2025-11-19T03:48:18.054Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T03:48:18.054Z cron[backup] INFO job=nightly_full_backup status=OK duration=107s errors=0 target=""nas01:/backup/db_full"""
LOG-1763524107326-443,2025-11-19T03:48:24.053Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:48:24.053Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=1894KB src_ip=[IP] result=OK"
LOG-1763524113305-545,2025-11-19T03:48:30.069Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:48:30.069Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=1337KB src_ip=[IP] result=OK"
LOG-1763524119337-473,2025-11-19T03:48:36.046Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:48:36.046Z monitor[agent] INFO healthcheck ok cpu=11.1% mem=30.9% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763524132766-470,2025-11-19T03:48:48.052Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그에서 개인정보 유출, 계정 악용, 설정 오류가 확인되지 않음. 단순 파일 읽기 작업(READ)으로, 공유 문서 접근에 대한 정상 모니터링 로그이며 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았음. 유사 인시던트 사례와 동일하게 정상 시스템 동작으로 판단됨.","2025-11-19T03:48:48.052Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=871KB src_ip=[IP] result=OK"
LOG-1763524137302-132,2025-11-19T03:48:54.051Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:48:54.050Z WEB_APP[http] INFO login success user=alice src_ip=[IP] method=POST path=""/login"" status=200 resp_time=189ms ua=""Chrome/120"""
LOG-1763524143339-860,2025-11-19T03:49:00.112Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:49:00.112Z monitor[agent] INFO healthcheck ok cpu=28.4% mem=21.3% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763524149313-219,2025-11-19T03:49:06.053Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:49:06.053Z monitor[agent] INFO healthcheck ok cpu=30.3% mem=32.5% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763524155422-44,2025-11-19T03:49:12.053Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T03:49:12.053Z cron[backup] INFO job=nightly_full_backup status=OK duration=180s errors=0 target=""nas01:/backup/db_full"""
LOG-1763524161309-762,2025-11-19T03:49:18.051Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:49:18.051Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=858KB src_ip=[IP] result=OK"
LOG-1763524167364-832,2025-11-19T03:49:24.053Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:49:24.053Z WEB_APP[http] INFO login success user=carol src_ip=[IP] method=POST path=""/login"" status=200 resp_time=167ms ua=""Chrome/120"""
LOG-1763524173296-555,2025-11-19T03:49:30.060Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:49:30.060Z monitor[agent] INFO healthcheck ok cpu=11.7% mem=49.7% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763524179345-697,2025-11-19T03:49:36.055Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T03:49:36.055Z FILESRV[access] INFO user=design01 op=read path=""/dept/shared/manual_v3.pdf"" size=895KB src_ip=[IP] result=OK"
